,Acinar,Ductal_term,Ductal_CRISP3,Cancer_A,Ductal_MHCII,Cancer_B,mDCs_A,Ductal_APOL1,Tuft,mDCs_B,pDCs,Endocrine,Endothelial,Macro_A,Mast,Macro_B,T_NK,Mono,RBC,Fibro
0,9.01E-05,0.015650224,0.10631536,0.49604517,0.002272168,0.36145395,0.015980236,0.00205888,0.000111591,2.21E-05,6.88E-08,2.66E-08,1.43E-09,1.86E-08,8.41E-11,9.97E-13,1.15E-12,9.12E-13,6.24E-13,3.39E-13
1,0.013742354,0.10795819,0.58713406,0.15503736,0.041383207,0.07730151,0.012883842,0.003348346,0.00087684,0.000318111,1.06E-05,3.83E-06,7.55E-07,8.81E-07,5.07E-08,1.01E-08,9.00E-09,9.63E-09,6.90E-09,5.29E-09
2,0.027357133,0.28049856,0.33906266,0.19668993,0.026360154,0.104533225,0.016921295,0.004560066,0.002791074,0.001042655,9.80E-05,5.24E-05,1.28E-05,1.62E-05,1.81E-06,5.35E-07,4.67E-07,4.27E-07,3.49E-07,2.90E-07
3,0.115035854,0.23305632,0.20446329,0.15846458,0.06338252,0.1407892,0.040546525,0.017257662,0.013162327,0.006737052,0.002709746,0.001567691,0.000741849,0.001034938,0.000371652,0.000160418,0.000142933,0.000144587,0.000119777,0.000111074
4,0.1245365,0.10452649,0.21521689,0.16144224,0.15799941,0.14009331,0.05382732,0.024153333,0.010332413,0.004930641,0.001537284,0.000557638,0.000230433,0.000364196,0.000119017,2.99E-05,2.75E-05,3.11E-05,2.33E-05,2.10E-05
5,0.06158177,0.2283878,0.20447277,0.20635605,0.10292072,0.12681527,0.039590582,0.015076948,0.009608677,0.003388878,0.000863118,0.00043635,0.000134467,0.000248092,5.83E-05,1.43E-05,1.34E-05,1.28E-05,1.05E-05,9.27E-06
6,0.045058057,0.12295834,0.5894404,0.05306697,0.090955384,0.07532471,0.016841928,0.00441409,0.001376779,0.000528807,2.29E-05,7.45E-06,1.91E-06,1.96E-06,1.59E-07,4.23E-08,3.67E-08,3.94E-08,2.95E-08,2.44E-08
7,0.007061851,0.08655751,0.6172122,0.26911053,0.011418154,0.007191889,0.001189077,0.000226347,2.68E-05,5.59E-06,8.84E-08,1.62E-08,1.46E-09,3.75E-10,1.49E-11,3.42E-12,2.28E-12,2.10E-12,1.39E-12,1.03E-12
8,0.006703665,0.23505178,0.46543953,0.12070634,0.08000504,0.074064694,0.013641441,0.002922652,0.001206533,0.000249414,5.61E-06,2.39E-06,2.79E-07,6.08E-07,1.98E-08,2.39E-09,2.24E-09,1.92E-09,1.60E-09,1.21E-09
9,0.03711888,0.17086273,0.351993,0.10870381,0.08055504,0.19284473,0.037156917,0.011956296,0.00587861,0.002459017,0.000227619,0.000111385,3.47E-05,8.11E-05,8.43E-06,1.78E-06,1.72E-06,1.77E-06,1.41E-06,1.16E-06
10,0.024473052,0.08314023,0.4829529,0.078880675,0.12477823,0.16021436,0.032837488,0.008991875,0.002591427,0.001075857,3.95E-05,1.35E-05,3.19E-06,7.04E-06,4.25E-07,6.04E-08,5.78E-08,6.53E-08,4.77E-08,3.70E-08
11,0.03664364,0.07554118,0.4520813,0.17073412,0.14945723,0.07985265,0.024682965,0.008187781,0.001991214,0.000756807,4.93E-05,1.39E-05,3.22E-06,3.94E-06,4.23E-07,7.25E-08,6.58E-08,7.61E-08,5.29E-08,4.23E-08
12,0.007796039,0.066637345,0.62369823,0.117557816,0.13121521,0.039839942,0.010275468,0.002456481,0.000416857,0.000104407,1.63E-06,4.03E-07,4.74E-08,6.28E-08,2.07E-09,2.19E-10,1.99E-10,2.12E-10,1.48E-10,1.08E-10
13,0.13051212,0.09717971,0.22544199,0.20937471,0.13150813,0.12147896,0.046824045,0.02241038,0.008540306,0.004181871,0.001394483,0.000477353,0.000206848,0.000260567,9.39E-05,2.62E-05,2.36E-05,2.72E-05,1.97E-05,1.79E-05
14,0.06716245,0.17504764,0.18099722,0.118495196,0.19751815,0.1690343,0.055238053,0.019930238,0.011237688,0.00374419,0.000787885,0.000335517,9.48E-05,0.000284535,5.41E-05,8.75E-06,8.32E-06,8.21E-06,6.77E-06,6.06E-06
15,0.10106692,0.17926103,0.17702454,0.19218606,0.13312215,0.12768564,0.04808935,0.021017967,0.012044783,0.004659599,0.001812171,0.000824183,0.000288601,0.000535109,0.000181777,4.62E-05,4.26E-05,4.39E-05,3.54E-05,3.19E-05
16,0.08225785,0.123868406,0.17582308,0.14044014,0.16021925,0.20055363,0.06661247,0.027495535,0.013581216,0.005743651,0.001554589,0.000663116,0.000238994,0.000653507,0.000160594,2.96E-05,2.85E-05,3.06E-05,2.40E-05,2.14E-05
17,0.12840088,0.115028225,0.14769478,0.30329978,0.13632356,0.09912384,0.042802542,0.019046145,0.005501244,0.001841379,0.00062749,0.000161049,4.66E-05,6.26E-05,2.27E-05,4.36E-06,3.62E-06,3.82E-06,2.85E-06,2.59E-06
18,0.004509827,0.048624195,0.2132286,0.2514468,0.032504387,0.38149902,0.051109746,0.013592812,0.002446478,0.000966949,3.34E-05,1.61E-05,2.99E-06,1.78E-05,6.97E-07,4.15E-08,4.45E-08,4.43E-08,3.20E-08,2.31E-08
19,0.043009855,0.0820012,0.27344126,0.16861457,0.21790943,0.13780783,0.051453047,0.018124782,0.005341841,0.001949098,0.000212098,7.04E-05,1.72E-05,3.91E-05,5.23E-06,6.95E-07,6.58E-07,7.15E-07,5.31E-07,4.40E-07
20,0.08106203,0.21478389,0.24261254,0.12796593,0.09400488,0.16011654,0.04370338,0.016806869,0.011294086,0.004920912,0.001171053,0.000621616,0.000244402,0.000449938,0.000103584,3.18E-05,2.97E-05,3.01E-05,2.48E-05,2.19E-05
21,0.09559224,0.13955119,0.33896318,0.18598491,0.07667905,0.11018878,0.031138362,0.012522263,0.005521427,0.002757807,0.000597536,0.000239613,9.67E-05,0.000100776,2.63E-05,9.36E-06,8.28E-06,9.34E-06,6.89E-06,6.06E-06
22,0.084354594,0.12142137,0.22084036,0.2483725,0.15411629,0.10223963,0.04090103,0.017646262,0.00657546,0.00242595,0.000651849,0.00022491,7.04E-05,0.00010501,2.86E-05,6.12E-06,5.47E-06,5.90E-06,4.41E-06,3.89E-06
23,0.029576197,0.14304312,0.32302412,0.15510347,0.10588792,0.17798994,0.042252235,0.014250078,0.006005914,0.002392802,0.000235065,0.000113001,3.12E-05,7.97E-05,8.63E-06,1.49E-06,1.47E-06,1.52E-06,1.19E-06,9.79E-07
24,0.007124467,0.3008693,0.6723333,0.018839337,0.0002336,0.00053211,6.20E-05,4.77E-06,8.79E-07,1.66E-07,1.09E-09,3.95E-10,2.24E-11,7.74E-13,2.31E-14,2.40E-14,1.13E-14,6.95E-15,5.74E-15,4.28E-15
25,0.025766566,0.3716675,0.4866325,0.077171065,0.012809811,0.020874824,0.0039422,0.000726132,0.000319809,8.42E-05,3.52E-06,1.56E-06,2.29E-07,9.64E-08,7.47E-09,3.17E-09,2.29E-09,1.82E-09,1.55E-09,1.28E-09
26,0.035499394,0.26265955,0.21964028,0.14127038,0.12795427,0.14624156,0.04083623,0.012913186,0.009311798,0.002883107,0.000386255,0.000198841,4.96E-05,0.000126549,1.66E-05,2.99E-06,2.82E-06,2.55E-06,2.19E-06,1.91E-06
27,0.00898727,0.2335695,0.4121084,0.11665117,0.11435551,0.08846322,0.018972423,0.004431113,0.001999081,0.000439556,1.37E-05,6.11E-06,8.09E-07,2.11E-06,8.52E-08,1.02E-08,9.69E-09,8.51E-09,7.19E-09,5.56E-09
28,0.059243094,0.18843855,0.26299968,0.19247691,0.12306716,0.11223876,0.036706045,0.014083632,0.007134658,0.002577744,0.0005372,0.000244748,7.32E-05,0.000125899,2.62E-05,6.22E-06,5.83E-06,5.82E-06,4.68E-06,4.06E-06
29,0.051842246,0.15385984,0.27407947,0.18520226,0.112631574,0.15045874,0.043121792,0.01658774,0.007855797,0.003190508,0.000575801,0.000270797,8.61E-05,0.000174025,3.21E-05,7.02E-06,6.81E-06,7.11E-06,5.57E-06,4.74E-06
30,0.06204715,0.1274809,0.28096288,0.14684032,0.19660796,0.11903231,0.042115998,0.015697153,0.006328227,0.002281763,0.000349722,0.000128563,3.62E-05,6.94E-05,1.19E-05,2.21E-06,2.07E-06,2.20E-06,1.68E-06,1.46E-06
31,0.06858398,0.11718907,0.28678328,0.24728642,0.092914075,0.12675774,0.03655081,0.015135581,0.005531407,0.002428587,0.000473055,0.000179625,6.22E-05,8.50E-05,1.90E-05,4.72E-06,4.30E-06,4.76E-06,3.47E-06,2.99E-06
32,0.033678282,0.17315085,0.3921909,0.11309519,0.18151854,0.07247022,0.023373816,0.007024366,0.002678598,0.000731735,5.60E-05,1.99E-05,3.92E-06,6.61E-06,6.46E-07,1.14E-07,1.04E-07,1.03E-07,8.18E-08,6.89E-08
33,0.02739596,0.0696004,0.3341984,0.14777905,0.26523983,0.09895813,0.04008507,0.012691855,0.002973777,0.000980326,6.48E-05,1.93E-05,3.73E-06,8.23E-06,7.52E-07,8.28E-08,7.72E-08,8.39E-08,6.19E-08,4.97E-08
34,0.1730767,0.16230758,0.23932968,0.10782245,0.079916075,0.14963008,0.044118986,0.019437635,0.011664656,0.006620653,0.002459902,0.001189603,0.000656496,0.000826543,0.000316441,0.000144064,0.000127683,0.000141074,0.00011068,0.000103026
35,0.05542635,0.20764233,0.22826013,0.16218558,0.08889916,0.17642169,0.045569457,0.01696764,0.011447622,0.004806327,0.001010162,0.000558097,0.000196886,0.000429279,8.52E-05,2.14E-05,2.07E-05,2.05E-05,1.69E-05,1.47E-05
36,0.057498176,0.18405053,0.1987364,0.21526738,0.10572783,0.15777539,0.0464327,0.018203998,0.010398512,0.003855533,0.000961269,0.000473817,0.000149366,0.000327147,7.37E-05,1.57E-05,1.51E-05,1.49E-05,1.20E-05,1.05E-05
37,0.05406872,0.17628686,0.05206188,0.35049406,0.10010871,0.18168142,0.058191165,0.019685851,0.005845881,0.001200701,0.000255323,6.98E-05,9.05E-06,3.19E-05,6.80E-06,4.95E-07,4.21E-07,3.23E-07,2.81E-07,2.52E-07
38,0.057011623,0.35115042,0.00719919,0.3925731,0.024008201,0.1396826,0.019084183,0.006693425,0.002240612,0.00031036,3.88E-05,5.93E-06,3.71E-07,8.73E-07,2.18E-07,9.48E-09,6.84E-09,3.28E-09,3.52E-09,3.25E-09
39,0.05597468,0.09554276,0.1636853,0.15294741,0.2218991,0.18479328,0.07875744,0.029626723,0.011008014,0.004043698,0.000871356,0.000338006,9.40E-05,0.000321245,6.21E-05,7.80E-06,7.52E-06,7.96E-06,6.27E-06,5.47E-06
40,0.083221115,0.18238793,0.2451428,0.20178202,0.078457996,0.13565862,0.039443787,0.01676731,0.009619329,0.004467421,0.001357012,0.00069194,0.000281127,0.000420298,0.000122547,4.08E-05,3.82E-05,4.00E-05,3.17E-05,2.79E-05
41,0.07093055,0.24489729,0.13940154,0.20432045,0.14970776,0.11948456,0.042033345,0.015603382,0.009635641,0.00263679,0.00073659,0.000310787,7.05E-05,0.000161774,4.07E-05,7.01E-06,6.27E-06,5.70E-06,4.85E-06,4.35E-06
42,0.07257946,0.2417238,0.1807905,0.2033088,0.08683884,0.13779223,0.041303903,0.016270211,0.011824994,0.004490105,0.001384354,0.000732235,0.00024634,0.000447083,0.000123751,3.41E-05,3.14E-05,3.02E-05,2.52E-05,2.24E-05
43,0.10705872,0.07506685,0.35247883,0.11325536,0.22450703,0.08073865,0.031062735,0.01106306,0.00319561,0.001346205,0.000159075,3.91E-05,1.19E-05,1.22E-05,2.37E-06,5.39E-07,4.76E-07,5.52E-07,3.88E-07,3.38E-07
44,0.01554817,0.35597745,0.37348947,0.20255116,0.015552851,0.029717175,0.005326168,0.001116306,0.00056455,0.000144197,8.07E-06,3.55E-06,4.98E-07,3.27E-07,2.61E-08,8.02E-09,6.21E-09,4.98E-09,4.11E-09,3.36E-09
45,0.014963474,0.19484428,0.5220114,0.11953718,0.042445406,0.0862697,0.014342543,0.003571009,0.001493646,0.000486722,2.05E-05,9.47E-06,1.81E-06,2.60E-06,1.57E-07,3.40E-08,3.11E-08,3.03E-08,2.39E-08,1.87E-08
46,0.001974028,0.31142956,0.66241586,0.023926565,9.42E-05,0.000142686,1.61E-05,9.07E-07,1.26E-07,1.58E-08,4.71E-11,1.41E-11,3.99E-13,8.02E-15,1.31E-16,1.14E-16,4.94E-17,2.57E-17,2.14E-17,1.53E-17
47,0.0677138,0.15337834,0.2587969,0.13005382,0.18998909,0.12643473,0.04525649,0.016871506,0.007721799,0.002824022,0.000513949,0.000207668,6.27E-05,0.000129787,2.43E-05,4.87E-06,4.56E-06,4.65E-06,3.71E-06,3.30E-06
48,0.01515709,0.10990175,0.46728596,0.10238414,0.08353156,0.17906678,0.03062409,0.00833241,0.002637327,0.001014086,3.64E-05,1.53E-05,3.36E-06,9.09E-06,4.58E-07,6.17E-08,6.04E-08,6.39E-08,4.87E-08,3.70E-08
49,0.07180111,0.09637665,0.25098145,0.18599802,0.21678874,0.106995,0.044688687,0.017724723,0.005871642,0.002145181,0.000388783,0.000124125,3.49E-05,5.95E-05,1.23E-05,2.15E-06,1.96E-06,2.15E-06,1.60E-06,1.38E-06
50,0.053571567,0.206885,0.20084445,0.22942974,0.08921093,0.14854455,0.0411237,0.015655259,0.009552033,0.003445801,0.000823275,0.000416811,0.000127699,0.00025855,5.64E-05,1.27E-05,1.21E-05,1.17E-05,9.49E-06,8.22E-06
51,0.06811253,0.042152356,0.090595275,0.19374284,0.4828138,0.05451583,0.049969025,0.015493451,0.002090975,0.000424512,7.37E-05,1.08E-05,1.31E-06,2.92E-06,6.08E-07,3.74E-08,3.01E-08,3.03E-08,2.29E-08,1.92E-08
52,0.12271036,0.04859535,0.23818308,0.20438458,0.20857751,0.09838269,0.04968899,0.021590423,0.004846536,0.002331033,0.00048671,0.000113077,4.06E-05,4.45E-05,1.31E-05,2.66E-06,2.33E-06,2.84E-06,1.93E-06,1.68E-06
53,0.04174946,0.13772212,0.3264837,0.15337186,0.09341091,0.17894469,0.0426113,0.015435763,0.006537016,0.002958391,0.000373581,0.000178176,5.90E-05,0.000129439,1.78E-05,3.76E-06,3.67E-06,3.89E-06,3.02E-06,2.52E-06
54,0.07083732,0.28642207,0.08183059,0.28962862,0.1328482,0.089122,0.030927913,0.01110708,0.005734762,0.00112569,0.000281766,8.71E-05,1.24E-05,2.50E-05,6.59E-06,8.23E-07,6.68E-07,5.39E-07,4.66E-07,4.22E-07
55,0.08020475,0.1293825,0.2739976,0.207646,0.09089813,0.14481734,0.04167724,0.017728437,0.007997077,0.003829631,0.00091434,0.000392812,0.000154669,0.000226954,5.88E-05,1.66E-05,1.55E-05,1.74E-05,1.29E-05,1.13E-05
56,0.1110959,0.109208226,0.20075898,0.19994979,0.14607792,0.13831937,0.052673507,0.024328131,0.010168625,0.004520464,0.0015156,0.000560529,0.000218206,0.000360746,0.000119331,2.81E-05,2.59E-05,2.92E-05,2.18E-05,1.96E-05
57,0.10270309,0.2025125,0.10467605,0.16101001,0.14968652,0.18169005,0.05591509,0.021707857,0.013253342,0.004090824,0.001422761,0.000561739,0.000144821,0.000421224,0.00012406,1.96E-05,1.77E-05,1.61E-05,1.39E-05,1.28E-05
58,0.01414868,0.060808677,0.13401502,0.31115314,0.20606749,0.15922076,0.08468764,0.02447669,0.004255791,0.001009761,9.67E-05,3.19E-05,4.32E-06,2.11E-05,1.88E-06,1.01E-07,9.58E-08,9.05E-08,7.05E-08,5.65E-08
59,0.029997323,0.27464184,0.003617571,0.42037836,0.050429717,0.17632736,0.033429038,0.008849848,0.002149004,0.000162661,1.50E-05,1.83E-06,4.75E-08,2.92E-07,4.67E-08,6.19E-10,4.51E-10,1.92E-10,2.13E-10,1.99E-10
60,0.013168564,0.007704648,0.062579386,0.28646827,0.26518425,0.13401467,0.17698392,0.05129112,0.001980222,0.000557352,5.22E-05,7.89E-06,1.04E-06,5.83E-06,5.72E-07,1.41E-08,1.25E-08,1.34E-08,9.45E-09,7.49E-09
61,0.03243336,0.18673776,0.414628,0.15036145,0.024379674,0.15906128,0.021430602,0.006243748,0.002999366,0.001453004,0.000131704,7.26E-05,2.35E-05,3.55E-05,3.76E-06,1.11E-06,1.02E-06,1.03E-06,7.95E-07,6.51E-07
62,0.028700791,0.43241918,0.11205744,0.2159991,0.03778808,0.13036267,0.02387018,0.007740028,0.00823589,0.002213002,0.000318071,0.000180235,3.48E-05,6.24E-05,1.04E-05,2.13E-06,1.81E-06,1.39E-06,1.26E-06,1.12E-06
63,0.018375754,0.29455668,0.2772988,0.16210534,0.04990525,0.15867226,0.025483048,0.006638669,0.005190089,0.001553657,0.000112282,6.17E-05,1.29E-05,2.92E-05,2.44E-06,4.57E-07,4.40E-07,3.94E-07,3.32E-07,2.66E-07
64,0.13427961,0.11477854,0.36322415,0.090910085,0.11374329,0.1238392,0.0360173,0.013319165,0.005827709,0.003104643,0.000536455,0.000189967,8.34E-05,9.12E-05,2.18E-05,7.68E-06,6.81E-06,8.00E-06,5.87E-06,5.20E-06
65,0.07339107,0.1440627,0.29856753,0.11419346,0.10163639,0.18778154,0.04717194,0.018017525,0.009025076,0.004455592,0.000779453,0.000362429,0.000146494,0.000290286,5.41E-05,1.42E-05,1.36E-05,1.49E-05,1.16E-05,1.00E-05
66,0.051213067,0.15517436,0.34306327,0.21682878,0.06676953,0.12043451,0.028826885,0.010563093,0.004608015,0.001965254,0.000301431,0.000131296,4.22E-05,5.60E-05,1.02E-05,2.82E-06,2.60E-06,2.79E-06,2.10E-06,1.76E-06
67,0.03629368,0.2861139,0.39514336,0.20693895,0.03326417,0.030574156,0.008121584,0.002239422,0.000968846,0.00029131,3.26E-05,1.33E-05,2.62E-06,1.64E-06,2.32E-07,8.67E-08,6.82E-08,6.05E-08,4.89E-08,4.17E-08
68,0.13374925,0.20482597,0.2628969,0.093848474,0.06321828,0.16137777,0.041140936,0.016397014,0.011332648,0.006222812,0.001903988,0.001067096,0.000549982,0.000777645,0.000234067,0.000105891,9.41E-05,0.000100549,8.19E-05,7.48E-05
69,0.034568388,0.21749583,0.2689642,0.24510688,0.034426343,0.15712096,0.026521593,0.00856674,0.004780122,0.001921198,0.000263924,0.000137657,4.02E-05,6.61E-05,9.62E-06,2.48E-06,2.28E-06,2.19E-06,1.74E-06,1.45E-06
70,0.058083672,0.27204636,0.16100857,0.21973164,0.07617172,0.14394525,0.03817196,0.01414322,0.010969214,0.003744992,0.000945685,0.000495257,0.000139774,0.000273832,6.51E-05,1.57E-05,1.42E-05,1.30E-05,1.11E-05,9.80E-06
71,0.04812173,0.06546615,0.3681121,0.17970291,0.11330061,0.16061412,0.042255122,0.015636237,0.004278437,0.002162504,0.000210844,7.01E-05,2.26E-05,3.72E-05,5.22E-06,9.29E-07,8.75E-07,1.06E-06,7.27E-07,5.90E-07
72,0.08472802,0.10060351,0.20460452,0.18143447,0.17121997,0.15506247,0.059731595,0.025782095,0.010223449,0.004377405,0.00115987,0.000438729,0.000154976,0.000322189,8.41E-05,1.62E-05,1.53E-05,1.70E-05,1.28E-05,1.13E-05
73,0.07777611,0.10107013,0.21722348,0.18538697,0.16975018,0.15241343,0.0568782,0.024213683,0.009478241,0.003997843,0.000957172,0.000362608,0.00012402,0.000253984,6.15E-05,1.17E-05,1.11E-05,1.23E-05,9.21E-06,8.10E-06
74,0.08692037,0.053296637,0.19995898,0.19391753,0.26977852,0.10441341,0.059716735,0.023846718,0.005403501,0.002116859,0.000425199,0.000105731,2.98E-05,5.01E-05,1.22E-05,1.77E-06,1.58E-06,1.84E-06,1.31E-06,1.12E-06
75,0.12519929,0.14556408,0.16176732,0.19333707,0.1660733,0.12105109,0.04908673,0.021734744,0.009943321,0.003645877,0.001420639,0.000509852,0.000166219,0.000297569,0.000106375,2.28E-05,2.03E-05,2.14E-05,1.68E-05,1.53E-05
76,0.08918319,0.2583558,0.094764546,0.23501322,0.10293111,0.14432059,0.043039765,0.016880615,0.010652962,0.003083015,0.000998824,0.000392701,8.86E-05,0.000194842,6.02E-05,1.04E-05,8.94E-06,7.72E-06,6.68E-06,6.15E-06
77,0.06607646,0.17916292,0.17760661,0.26914656,0.07856313,0.15520723,0.042802725,0.017594064,0.008743792,0.003259881,0.0009144,0.000411417,0.000133662,0.000251759,6.43E-05,1.46E-05,1.35E-05,1.32E-05,1.05E-05,9.26E-06
78,0.064686045,0.17071013,0.21299191,0.18308367,0.1563847,0.13315313,0.046399172,0.018261118,0.009439972,0.003321863,0.000788934,0.000352298,0.000105212,0.000227618,5.02E-05,1.01E-05,9.62E-06,9.68E-06,7.77E-06,6.82E-06
79,0.06697026,0.14322765,0.11172499,0.22745398,0.15670863,0.1825337,0.069024615,0.02647898,0.010767238,0.003264224,0.000984064,0.000373954,8.81E-05,0.000291029,7.20E-05,8.83E-06,8.13E-06,7.65E-06,6.37E-06,5.68E-06
80,0.054977033,0.25780165,0.11988743,0.34124318,0.041505236,0.13749614,0.02822932,0.010698764,0.005698831,0.001810368,0.000383218,0.000151601,3.64E-05,5.72E-05,1.32E-05,2.82E-06,2.43E-06,2.07E-06,1.73E-06,1.51E-06
81,0.013156554,0.001887146,0.001898804,0.21004084,0.41054678,0.066258796,0.24993643,0.045816917,0.000417529,3.56E-05,4.38E-06,1.42E-07,2.89E-09,4.36E-08,6.26E-09,1.66E-11,1.10E-11,7.43E-12,6.68E-12,5.36E-12
82,0.001406601,0.14161906,0.13188301,0.25599185,0.103420444,0.2890938,0.06116344,0.01052771,0.004193701,0.000677703,1.12E-05,6.32E-06,4.45E-07,4.66E-06,8.42E-08,2.26E-09,2.31E-09,1.65E-09,1.47E-09,1.07E-09
83,0.0553218,0.27933195,0.08001306,0.18004733,0.060978297,0.25828916,0.04784909,0.016839923,0.014541683,0.00463528,0.001045662,0.000508026,0.000115829,0.000360511,7.71E-05,1.18E-05,1.05E-05,8.37E-06,7.77E-06,6.94E-06
84,0.000999488,0.09689782,0.18467408,0.01899743,0.3892938,0.24495377,0.053572144,0.006907617,0.003152618,0.000544718,2.89E-06,1.39E-06,1.01E-07,2.09E-06,1.30E-08,2.71E-10,2.63E-10,2.11E-10,2.05E-10,1.50E-10
85,0.002127782,0.15849791,0.75536937,0.00979968,0.014693527,0.055711642,0.00334121,0.000337802,0.000104328,1.68E-05,3.40E-08,1.27E-08,9.17E-10,1.67E-09,9.72E-12,1.01E-12,8.35E-13,7.22E-13,5.90E-13,3.84E-13
86,7.58E-05,0.016091993,0.7641337,0.004802957,0.19047232,0.021516912,0.00269845,0.000194258,1.24E-05,1.28E-06,1.51E-10,2.43E-11,5.01E-13,3.25E-12,1.76E-15,2.11E-17,1.99E-17,1.78E-17,1.27E-17,7.37E-18
87,0.044813536,0.26669377,0.30614185,0.21025155,0.0396336,0.09905394,0.020837806,0.006566357,0.004006718,0.001547795,0.000238121,0.000122549,3.46E-05,4.15E-05,6.98E-06,2.33E-06,2.04E-06,1.93E-06,1.57E-06,1.35E-06
88,0.093756415,0.20041072,0.19639288,0.19337103,0.15073664,0.09564024,0.03912154,0.016259352,0.009136824,0.003122961,0.001067093,0.000461482,0.00014182,0.000231301,7.22E-05,1.83E-05,1.66E-05,1.68E-05,1.36E-05,1.22E-05
89,0.06532317,0.16480874,0.23697452,0.217684,0.10293428,0.13869366,0.042316355,0.017264608,0.008693523,0.003515085,0.000874017,0.000408886,0.000138611,0.000247807,5.94E-05,1.46E-05,1.38E-05,1.42E-05,1.11E-05,9.69E-06
90,0.07827299,0.10006757,0.26566258,0.17107108,0.19007692,0.119365424,0.046050273,0.018803336,0.006844573,0.002836017,0.000549157,0.000191646,6.18E-05,0.000103524,2.29E-05,4.60E-06,4.27E-06,4.75E-06,3.54E-06,3.08E-06
91,0.023269935,0.20445144,0.20039716,0.20680027,0.10844808,0.18657954,0.04481299,0.014033861,0.008197539,0.002442418,0.000274919,0.000142498,3.14E-05,0.00010053,1.11E-05,1.49E-06,1.49E-06,1.35E-06,1.12E-06,9.34E-07
92,0.04913507,0.088916264,0.41210324,0.1086901,0.14037098,0.14548136,0.037155475,0.012151186,0.003979747,0.001792619,0.000135985,4.61E-05,1.36E-05,2.33E-05,2.65E-06,4.99E-07,4.69E-07,5.44E-07,3.92E-07,3.20E-07
93,0.07665642,0.17318672,0.15324749,0.2199062,0.24422772,0.07728341,0.035744622,0.012961884,0.005163243,0.001179711,0.000295924,8.73E-05,1.58E-05,3.18E-05,7.65E-06,1.02E-06,8.82E-07,8.55E-07,6.84E-07,6.00E-07
94,0.054063708,0.111418605,0.2789176,0.17230214,0.22819749,0.096190736,0.037926156,0.014072112,0.004947472,0.001601836,0.000226316,7.51E-05,1.83E-05,3.31E-05,5.44E-06,8.80E-07,8.17E-07,8.74E-07,6.57E-07,5.61E-07
95,0.08468618,0.11246276,0.2124116,0.20951477,0.16576006,0.1310501,0.04959883,0.021267055,0.008440834,0.003278534,0.000852427,0.000308789,9.96E-05,0.000180035,4.75E-05,9.38E-06,8.70E-06,9.56E-06,7.14E-06,6.30E-06
96,0.02940294,0.20528716,0.25795156,0.22946586,0.0388223,0.18956824,0.03094353,0.009958694,0.005730904,0.002278682,0.000282528,0.000151785,4.40E-05,8.92E-05,1.17E-05,2.59E-06,2.48E-06,2.38E-06,1.90E-06,1.55E-06
97,0.06913367,0.2691701,0.06746743,0.3096393,0.079147816,0.14569852,0.037419766,0.013656751,0.006588736,0.001541128,0.000350654,0.000111793,1.81E-05,4.14E-05,1.03E-05,1.27E-06,1.05E-06,8.14E-07,7.18E-07,6.51E-07
98,0.06370547,0.2224883,0.07723473,0.25431243,0.13878901,0.16244718,0.051428393,0.018105973,0.008728765,0.001954928,0.000492582,0.000169289,2.72E-05,8.77E-05,2.03E-05,2.04E-06,1.79E-06,1.45E-06,1.27E-06,1.15E-06
99,0.0778841,0.070652425,0.04393828,0.25607046,0.1595621,0.21780574,0.119417295,0.04350529,0.007883368,0.002141713,0.000743167,0.000171863,3.08E-05,0.000142524,4.09E-05,2.59E-06,2.23E-06,1.94E-06,1.67E-06,1.51E-06
100,0.10939467,0.13140702,0.1912126,0.23328374,0.10289816,0.14146404,0.04887296,0.02290818,0.010275839,0.004685877,0.001774271,0.00071552,0.000295909,0.00045538,0.000162628,4.46E-05,4.06E-05,4.42E-05,3.36E-05,3.03E-05
101,0.06839731,0.27123895,0.10819684,0.27950895,0.099057026,0.11439809,0.035074227,0.013334517,0.007852134,0.002030574,0.000542198,0.000209461,4.18E-05,8.21E-05,2.19E-05,3.72E-06,3.16E-06,2.71E-06,2.30E-06,2.07E-06
102,0.083513655,0.14571136,0.18806732,0.19875032,0.11485133,0.16924287,0.054623175,0.023828758,0.012319257,0.005323229,0.001706804,0.000788551,0.000297483,0.000612704,0.000178004,4.17E-05,3.96E-05,4.18E-05,3.27E-05,2.92E-05
103,0.004478188,0.096123815,0.21376047,0.16085565,0.104918435,0.33753818,0.06346906,0.013644012,0.004028995,0.001125309,2.79E-05,1.39E-05,1.84E-06,1.39E-05,3.91E-07,1.87E-08,1.95E-08,1.66E-08,1.39E-08,1.03E-08
104,0.001434296,0.062408853,0.15998147,0.23184986,0.043501657,0.4275432,0.058784578,0.011232216,0.002552233,0.000685267,1.16E-05,6.38E-06,6.77E-07,7.60E-06,1.41E-07,4.31E-09,4.75E-09,4.00E-09,3.20E-09,2.20E-09
105,2.22E-05,0.031202104,0.9617721,2.02E-05,0.004542624,0.002387411,5.24E-05,9.15E-07,8.09E-08,2.63E-09,8.74E-15,1.38E-15,1.13E-17,1.80E-17,1.04E-21,2.50E-23,1.64E-23,1.06E-23,9.17E-24,4.38E-24
